"tip","time","weekday","distance","duration_min","points","deliveries_count","fare","month","time_sin","time_cos","geo_distance","speed","geo_speed"
13.44,19,5,0.45,17.7833333333333,6,1,2.44,7,-0.499999999999999,-0.866025403784439,1.44882627456429,0.0253045923149016,0.0814710182510378
3.95,19.5,5,11.23,28.7666666666667,6,1,6.19,7,-0.707106781186547,-0.707106781186548,7.79230159490951,0.390382387022016,0.27087954559361
19.64,20,5,12.43,24.55,6,1,5.41,7,-0.866025403784439,-0.5,7.20619241664945,0.506313645621181,0.29353125933399
3,20.5,5,1.82,19.8166666666667,6,1,3.09,7,-0.965925826289068,-0.258819045102523,0.895263023215624,0.0918418839360808,0.0451772761925462
5.11,21.5,5,2.45,33.2,1,1,3.56,7,-0.965925826289068,0.25881904510252,2.33432788375067,0.0737951807228916,0.0703110808358634
6,0,3,5.99,18.5,1,1,14.66,6,0,1,1.89261807347689,0.323783783783784,0.102303679647399
5.5,11.5,3,3.84,27.3333333333333,3,1,3.38,6,-0.258819045102522,0.965925826289068,1.72442238069631,0.140487804878049,0.0630886236840113
2,0.5,2,0.42,7.15,1,1,2.22,3,0.258819045102521,0.965925826289068,1.79805954806728,0.0587412587412587,0.251476859869549
4.58,1,2,5.09,34.7333333333333,1,1,4.45,3,0.5,0.866025403784439,1.34053830399894,0.146545105566219,0.0385951527063034
7.19,2.5,2,1.92,15.9833333333333,1,1,2.83,3,0.965925826289068,0.258819045102521,1.04024420217873,0.120125130344108,0.0650830574877203
3.38,7.5,2,5.49,16.6666666666667,1,1,3.81,3,-0.707106781186547,-0.707106781186548,2.79579606958862,0.3294,0.167747764175317
9.41,7.5,2,6.9,32.3166666666667,2,2,6.11,3,-0.707106781186547,-0.707106781186548,2.39840144213784,0.213512119649304,0.0742156196638835
4.17,9.5,0,0.62,9.56666666666667,1,1,2.16,5,-0.965925826289068,0.25881904510252,0.202475496463142,0.064808362369338,0.0211646860414434
7.76,11.5,0,3.2,18.6333333333333,3,1,3.35,5,-0.258819045102522,0.965925826289068,0.451725735587938,0.171735241502683,0.0242428838419287
15,16,0,9.43,35.6333333333333,1,1,6.14,5,0.866025403784439,-0.499999999999999,6.06760744024457,0.264639850327409,0.170278974001251
8.83,18,0,6.8,20.5166666666667,6,1,4.19,5,3.67394039744206e-16,-1,4.90807138909429,0.331437855402112,0.239223625788511
16.59,18.5,0,6.66,22.2833333333333,6,1,3.48,5,-0.25881904510252,-0.965925826289068,2.99790102597829,0.29887808526552,0.134535573342332
8,19.5,0,9.8,28.9833333333333,12,2,13.48,5,-0.707106781186547,-0.707106781186548,4.71585221951107,0.338125359401955,0.162709104755989
5,20.5,4,1.42,13.8666666666667,6,1,5.04,9,-0.965925826289068,-0.258819045102523,0.484138406180665,0.102403846153846,0.034913827368798
6.24,21.5,4,2.61,20.4333333333333,1,1,2.99,9,-0.965925826289068,0.25881904510252,0.320513151958943,0.127732463295269,0.0156857986276807
11.57,22.5,4,5.9,39.75,2,2,5.49,9,-0.707106781186547,0.707106781186548,1.40300380797795,0.148427672955975,0.0352956932824642
18.12,23.5,4,1.61,21.55,1,1,3.85,9,-0.258819045102521,0.965925826289068,0.923950816169664,0.0747099767981439,0.0428747478501004
2,8,2,7.26,32.15,1,1,14.07,4,-0.866025403784438,-0.5,2.51797899420142,0.225816485225505,0.0783197198818481
3,11,2,0.81,8.58333333333333,1,1,2.28,4,-0.5,0.866025403784438,1.21405297994346,0.094368932038835,0.14144306562448
9,11.5,2,5.64,38.2333333333333,6,2,9.04,4,-0.258819045102522,0.965925826289068,2.33186921860941,0.147515257192677,0.060990476511144
5.31,11.5,2,3.36,27.5166666666667,3,1,3.11,4,-0.258819045102522,0.965925826289068,1.10605961094147,0.122107813446396,0.0401959882837603
8.72,18,2,16.15,57.45,12,2,27.29,4,3.67394039744206e-16,-1,8.56557015404206,0.281114012184508,0.149096086232238
4.63,19,2,0.8,12.25,6,1,2.3,4,-0.499999999999999,-0.866025403784439,0.57965566653183,0.0653061224489796,0.0473188299209657
4,20,2,1.45,18.55,6,1,3.1,4,-0.866025403784439,-0.5,0.732586545061091,0.0781671159029649,0.0394925361218917
3.43,21.5,2,1.52,12.1166666666667,1,1,2.2,4,-0.965925826289068,0.25881904510252,1.02024836713303,0.12544704264099,0.0842020660632488
4.13,22,2,2.9,21,1,1,2.52,4,-0.866025403784439,0.499999999999999,2.02258030645512,0.138095238095238,0.0963133479264344
5.31,7.5,5,3.67,19.8,1,1,2.01,8,-0.707106781186547,-0.707106781186548,0.162720175529891,0.185353535353535,0.00821819068332781
1.1,10,5,2.77,16.9833333333333,1,1,5.99,8,-0.866025403784439,0.5,1.63969253581588,0.163101079489696,0.0965471561815042
7.2,16,5,8.26,40.1333333333333,1,1,5.85,8,0.866025403784439,-0.499999999999999,4.36844406580168,0.205813953488372,0.108848274064826
4.86,17,5,4.05,31.45,6,1,3.5,8,0.5,-0.866025403784439,1.85611827645581,0.128775834658188,0.0590180692036824
6.97,18.5,5,16.35,47.9333333333333,12,2,10.37,8,-0.25881904510252,-0.965925826289068,9.02067185981353,0.341098748261474,0.188192041581645
16.17,19,5,7.44,50.5333333333333,18,3,10.91,8,-0.499999999999999,-0.866025403784439,3.38596543791962,0.147229551451187,0.0670045930986733
17.14,20.5,5,5.41,18.0166666666667,6,1,4.16,8,-0.965925826289068,-0.258819045102523,1.69463198967704,0.300277520814061,0.0940591298618154
2,11,2,0.84,18.6833333333333,3,1,2.52,7,-0.5,0.866025403784438,0.944262730419275,0.0449598572702944,0.0505403780777489
16.78,11.5,2,16.92,15,6,2,8.78,7,-0.258819045102522,0.965925826289068,10.1751316640944,1.128,0.678342110939629
4.5,11.5,2,5.53,19.7333333333333,3,1,4.18,7,-0.258819045102522,0.965925826289068,4.04112844431251,0.280236486486486,0.204786914407729
3,12,2,3.06,24.35,1,1,5.87,7,-2.44929359829471e-16,1,0.0446138564920452,0.125667351129363,0.00183219123170617
4,13.5,2,4.57,28.1666666666667,3,1,6.8,7,0.707106781186547,0.707106781186548,0.504463688444761,0.162248520710059,0.0179099534359087
1,15,2,1.28,11.7,1,1,4.65,7,1,1.19434011948696e-15,8.28729657427114,0.109401709401709,0.708315946518901
4,17.5,2,2.44,22.5166666666667,3,1,5.42,7,0.258819045102521,-0.965925826289068,2.64044324864694,0.108364174685418,0.11726616944398
5,18.5,2,5.36,23.2333333333333,6,1,5.8,7,-0.25881904510252,-0.965925826289068,1.17128742476155,0.230703012912482,0.0504140928878717
13.94,21,2,3.2,20.4,2,2,4.9,7,-1,-4.28626379701574e-16,1.658699587818,0.156862745098039,0.0813088033244117
15.42,23,2,5.33,24.4666666666667,1,1,3.57,7,-0.500000000000001,0.866025403784438,2.70844921181879,0.217847411444142,0.110699559066163
5,0.5,0,1.08,21.6166666666667,1,1,2.43,6,0.258819045102521,0.965925826289068,0.602804475003143,0.0499614494988435,0.0278860975329133
5.76,8.5,0,2.93,18.2166666666667,1,1,2.81,6,-0.965925826289068,-0.258819045102521,6.32462678604167,0.160841720036597,0.347189027596066
3.66,12,0,0.93,17.6666666666667,3,1,2.64,6,-2.44929359829471e-16,1,2.79184674754664,0.0526415094339623,0.158029061181885
4.67,0,4,7.03,26.6833333333333,1,1,8.82,5,0,1,0.570855959179364,0.263460337289194,0.0213937273896076
9.44,1.5,4,5.06,19.65,2,1,7.64,5,0.707106781186547,0.707106781186548,1.658699587818,0.257506361323155,0.0844121927642748
4,2.5,4,6.4,32.0833333333333,2,2,11.06,5,0.965925826289068,0.258819045102521,1.39648712368376,0.199480519480519,0.0435268713875459
5.61,10.5,4,12.04,45.4666666666667,3,1,5.47,5,-0.707106781186548,0.707106781186547,2.54649555605259,0.264809384164223,0.0560079667753502
21.32,19,4,14.81,56.5333333333333,12,2,15.26,5,-0.499999999999999,-0.866025403784439,7.27666557247563,0.261969339622642,0.128714603286715
9.55,19.5,4,20.59,35.4833333333333,6,1,10.53,5,-0.707106781186547,-0.707106781186548,10.0274057939417,0.580272428370127,0.2825948086597
11.29,21.5,4,5.26,19.0333333333333,1,1,4.66,5,-0.965925826289068,0.25881904510252,1.57594203875472,0.276357267950963,0.082799056326868
2.5,21.5,4,2.18,23.35,1,1,6.11,5,-0.965925826289068,0.25881904510252,0.882934597388164,0.0933618843683083,0.0378130448560242
17.33,22,4,9.34,44.4,2,2,9.78,5,-0.866025403784439,0.499999999999999,3.40621021217047,0.21036036036036,0.0767164462200556
5,9,1,1.35,14.7,1,1,2.36,9,-1,-1.83697019872103e-16,0.979468243192751,0.0918367346938776,0.0666304927342008
11.13,20,1,5.25,27.8666666666667,12,2,6.02,9,-0.866025403784439,-0.5,2.3611450062821,0.188397129186603,0.0847300839574915
3.91,16,6,3.75,35.0166666666667,1,1,6.08,4,0.866025403784439,-0.499999999999999,2.63382659514839,0.107091861018563,0.0752163711132333
3.6,17.5,6,2.62,13.35,6,1,2.65,4,0.258819045102521,-0.965925826289068,0.135541212870917,0.19625468164794,0.0101528998405181
5.16,19,6,2.7,15.25,6,1,2.91,4,-0.499999999999999,-0.866025403784439,2.17110696880501,0.177049180327869,0.142367670085574
7.16,19.5,6,5.96,21.6666666666667,6,1,3.27,4,-0.707106781186547,-0.707106781186548,0.791313088672168,0.275076923076923,0.0365221425541
1.5,20.5,6,3.7,20.8,6,1,7.51,4,-0.965925826289068,-0.258819045102523,2.05650317981387,0.177884615384615,0.0988703451833591
7.51,21,6,15.14,37.35,6,1,11.54,4,-1,-4.28626379701574e-16,9.10933408258879,0.405354752342704,0.243891140096085
5,6.5,2,9.15,38.75,1,1,8.61,8,-0.258819045102521,-0.965925826289068,3.20873939228049,0.236129032258065,0.0828061778653031
1.25,8,2,10.52,52.8666666666667,0,1,14.95,8,-0.866025403784438,-0.5,0.255957725025359,0.198991172761665,0.00484157109127413
6,10,2,4.65,28.8666666666667,2,2,5.27,8,-0.866025403784439,0.5,2.96637040663765,0.16108545034642,0.102761099537101
9.71,16,2,2.44,22.5666666666667,1,1,3.11,8,0.866025403784439,-0.499999999999999,1.06916136399509,0.108124076809453,0.047377903869797
5,16.5,2,2.35,14.5833333333333,1,1,3,8,0.707106781186547,-0.707106781186548,1.54507960016397,0.161142857142857,0.105948315439815
11.03,17.5,2,4.56,46,12,3,9.07,8,0.258819045102521,-0.965925826289068,1.50701251545053,0.0991304347826087,0.0327611416402288
3,18,2,1.03,13.15,6,1,3.04,8,3.67394039744206e-16,-1,0.328325672109539,0.0783269961977186,0.0249677317193566
3,18,2,0.99,10.25,6,1,2.54,8,3.67394039744206e-16,-1,0.228342568829836,0.0965853658536585,0.0222773237882767
5,18.5,2,3.93,17.65,6,1,3.43,8,-0.25881904510252,-0.965925826289068,2.35380784272593,0.222662889518414,0.133360217718183
18.79,20,2,16.12,44.1833333333333,12,3,7.13,8,-0.866025403784439,-0.5,9.56592310142011,0.364843455299887,0.216505238055529
3.87,8,6,2.1,15.8666666666667,1,1,3.22,7,-0.866025403784438,-0.5,0.463853780451551,0.132352941176471,0.0292344819612322
11.07,18,6,8.06,37.0833333333333,12,3,7.99,7,3.67394039744206e-16,-1,4.91982568439512,0.217348314606742,0.132669456657846
4.37,18.5,6,2.84,20.9166666666667,6,1,3.18,7,-0.25881904510252,-0.965925826289068,2.17955947746669,0.135776892430279,0.104202046731475
14.71,19.5,6,2.4,15.7666666666667,6,1,2.6,7,-0.707106781186547,-0.707106781186548,1.64826274342269,0.152219873150106,0.104540977384103
9.42,20,6,5.35,29.25,12,2,15.59,7,-0.866025403784439,-0.5,2.83076157426116,0.182905982905983,0.0967781734790142
4.88,20,6,2.89,11.5333333333333,6,1,3.34,7,-0.866025403784439,-0.5,1.93840380218891,0.250578034682081,0.168069693831408
3,8.5,4,1.58,24.05,1,1,3.06,6,-0.965925826289068,-0.258819045102521,1.3495946114046,0.0656964656964657,0.0561162000584035
4.59,11,4,2.52,17.1166666666667,3,1,2.97,6,-0.5,0.866025403784438,1.06406353576797,0.147224926971762,0.0621653477566485
7.13,19,4,2.61,11.5666666666667,6,1,2.88,6,-0.499999999999999,-0.866025403784439,2.00506059485968,0.225648414985591,0.173348178229944
12.32,20,4,3.5,18.4666666666667,12,3,4.6,6,-0.866025403784439,-0.5,2.69920639698411,0.189530685920578,0.146166411389031
4.76,1,3,3.18,40.4666666666667,1,1,2.79,3,0.5,0.866025403784439,2.4786923689535,0.0785831960461285,0.0612526944551935
8.29,2,3,8.99,60,3,3,12.38,3,0.866025403784439,0.5,2.38226405697382,0.149833333333333,0.0397044009495637
3.84,11.5,1,2.58,22.8666666666667,3,1,2.73,5,-0.258819045102522,0.965925826289068,0.626387798182273,0.112827988338192,0.0273930523986417
6.25,15,1,2.94,19.9333333333333,1,1,3.17,5,1,1.19434011948696e-15,1.94781687242183,0.147491638795987,0.0977165655061117
7.26,19,1,2.76,22.1,6,1,3.44,5,-0.499999999999999,-0.866025403784439,0.996445417016207,0.124886877828054,0.0450880279192854
10.73,19.5,1,6.49,15.2166666666667,6,1,3.62,5,-0.707106781186547,-0.707106781186548,6.7698628786317,0.426506024096385,0.444897889066705
2,20.5,1,4.89,31.25,6,1,4.26,5,-0.965925826289068,-0.258819045102523,1.70887420690946,0.15648,0.0546839746211026
4.9,1,5,1.94,20.7,1,1,3.14,9,0.5,0.866025403784439,1.37277744677352,0.093719806763285,0.0663177510518606
8,16.5,5,3.7,25.4333333333333,1,1,3.15,9,0.707106781186547,-0.707106781186548,2.4299100511427,0.145478374836173,0.0955403689833302
5,17.5,5,2.6,16.95,6,1,3.03,9,0.258819045102521,-0.965925826289068,1.28100366629445,0.153392330383481,0.0755754375394957
11.22,18,5,6.49,25.3333333333333,6,1,3.9,9,3.67394039744206e-16,-1,3.17712480558638,0.256184210526316,0.125412821273146
5.58,18.5,5,5.74,20.5833333333333,6,1,3.85,9,-0.25881904510252,-0.965925826289068,3.09086850406131,0.278866396761134,0.150163652019173
18.27,19.5,5,2.03,12.85,12,1,3.86,9,-0.707106781186547,-0.707106781186548,0.888727867267175,0.157976653696498,0.0691617017328541
9.26,20,5,1.22,14,6,1,3.01,9,-0.866025403784439,-0.5,0.742782961652408,0.0871428571428571,0.0530559258323149
4,21.5,5,4.31,40.8333333333333,2,1,9.09,9,-0.965925826289068,0.25881904510252,2.84323676812428,0.105551020408163,0.0696302881989619
3.82,23,5,0.98,16.6166666666667,1,1,2.24,9,-0.500000000000001,0.866025403784438,0.432188620325102,0.0589769307923771,0.0260093452552719
4.9,8,0,13.82,40.45,1,1,8.79,4,-0.866025403784438,-0.5,10.3099126045479,0.341656365883807,0.254880410495621
3.25,9,0,4.41,23.3666666666667,1,1,3.41,4,-1,-1.83697019872103e-16,1.25795603937005,0.188730385164051,0.0538354938389464
4,7.5,3,6.8,22.9166666666667,1,1,19.46,8,-0.707106781186547,-0.707106781186548,0.0684390321811697,0.296727272727273,0.00298643049517831
9.09,16.5,3,6.8,33.9666666666667,12,2,9.99,8,0.707106781186547,-0.707106781186548,2.89600841111075,0.200196270853778,0.0852603065096392
5,19,3,0.97,18.25,6,1,2.43,8,-0.499999999999999,-0.866025403784439,0.430764788118397,0.0531506849315068,0.0236035500338847
22.92,19,3,8.68,7,18,3,12.22,8,-0.499999999999999,-0.866025403784439,3.63968570102235,1.24,0.51995510014605
13.79,19.5,3,1.88,20.0333333333333,12,2,4.5,8,-0.707106781186547,-0.707106781186548,1.09016495357396,0.0938435940099833,0.0544175517590996
4.95,10,0,6.45,32.9333333333333,1,1,5.1,7,-0.866025403784439,0.5,3.69999603635089,0.19585020242915,0.112348057783934
6.08,19.5,0,3.34,18.5333333333333,6,1,3.22,7,-0.707106781186547,-0.707106781186548,2.21024602489741,0.180215827338129,0.119257879041227
4.25,21,0,1.39,9.96666666666667,1,1,2.34,7,-1,-4.28626379701574e-16,0.891353260309821,0.139464882943144,0.0894334374892797
6.47,1,5,3.14,18.2833333333333,2,1,12.61,6,0.5,0.866025403784439,1.74888671909803,0.171741112123974,0.0956546974894089
9.76,3,5,9.2,25.7666666666667,1,1,9.83,6,1,6.12323399573677e-17,5.33770665044667,0.357050452781371,0.207155497430013
10.09,10,5,10.44,30.3333333333333,1,1,4.28,6,-0.866025403784439,0.5,5.15524026365236,0.344175824175824,0.169952975724803
5.96,1,4,2.97,18.5666666666667,1,1,2.48,3,0.5,0.866025403784439,1.66299982363425,0.159964093357271,0.0895691107882001
1,10,4,6.86,25.25,1,1,7.03,3,-0.866025403784439,0.5,2.04573039119464,0.271683168316832,0.0810190253938469
7.45,8,2,2.15,18.3166666666667,1,1,2.86,5,-0.866025403784438,-0.5,0.801018128031621,0.117379435850773,0.0437316539416718
3.34,9.5,2,3.28,23.45,1,1,3.73,5,-0.965925826289068,0.25881904510252,1.02177477063814,0.139872068230277,0.0435724848886201
3,10,2,1.79,10.2333333333333,1,1,3.08,5,-0.866025403784439,0.5,0.685957707016911,0.174918566775244,0.0670316977540955
5.17,10.5,2,2.99,15.2833333333333,1,1,6.42,5,-0.707106781186548,0.707106781186547,1.47225684270366,0.195637949836423,0.09633087302314
3,11.5,2,6.49,43.35,6,2,9.1,5,-0.258819045102522,0.965925826289068,1.46351393985422,0.149711649365629,0.0337604138374675
3.9,17,2,4.51,26.9166666666667,6,1,5.15,5,0.5,-0.866025403784439,3.05424228883663,0.167554179566563,0.113470301752444
2,18,2,7.33,35.1833333333333,6,1,7.4,5,3.67394039744206e-16,-1,2.75642123277388,0.208337280909522,0.0783445163270644
3,19,2,1.6,15.8666666666667,6,1,2.65,5,-0.499999999999999,-0.866025403784439,0.609629678936503,0.100840336134454,0.0384220385884351
4.84,22.5,2,1.18,20.2,1,1,2.66,5,-0.707106781186547,0.707106781186548,1.83971098443799,0.0584158415841584,0.0910748012098015
5,18,6,10.74,44.8833333333333,6,1,15.01,9,3.67394039744206e-16,-1,5.76466433151026,0.239287040475306,0.128436635681625
25.66,19,6,11.85,19,24,4,23.14,9,-0.499999999999999,-0.866025403784439,4.58883231557459,0.623684210526316,0.241517490293399
6.76,20.5,6,1.27,6.85,6,1,6.85,9,-0.965925826289068,-0.258819045102523,0.262880476559829,0.185401459854015,0.0383767119065444
12.11,21.5,6,13.67,32.35,2,2,6.92,9,-0.965925826289068,0.25881904510252,9.44331475335954,0.422565687789799,0.291910811541253
1,22.5,6,3.26,14.0833333333333,1,1,6.04,9,-0.707106781186547,0.707106781186548,0.320854867410611,0.231479289940828,0.0227825941356647
4.29,10.5,1,3.65,18.2666666666667,1,1,3.79,4,-0.707106781186548,0.707106781186547,2.77316557460524,0.199817518248175,0.151815633646272
5.86,0,4,1.88,23.3666666666667,1,1,2.55,8,0,1,1.22189607977696,0.0804564907275321,0.0522922716024375
4.17,8,4,7.29,31.95,1,1,3.03,8,-0.866025403784438,-0.5,0.720549044804142,0.228169014084507,0.0225523957685177
4,8.5,4,9.91,46.9666666666667,2,2,19.05,8,-0.965925826289068,-0.258819045102521,2.759133833418,0.211000709723208,0.0587466394624131
5,9.5,4,2.62,15.0166666666667,1,1,3.39,8,-0.965925826289068,0.25881904510252,1.26207865208555,0.174472807991121,0.0840451932576395
7.49,16,4,5.06,29.5166666666667,2,1,6.57,8,0.866025403784439,-0.499999999999999,2.82756076594362,0.171428571428571,0.0957953957970734
5.2,18.5,4,4.72,42.5666666666667,6,1,3.62,8,-0.25881904510252,-0.965925826289068,3.2327660276786,0.110884886452623,0.0759459520989491
37.25,19.5,4,12.32,55.9,18,4,10.02,8,-0.707106781186547,-0.707106781186548,7.28817688013142,0.220393559928444,0.130378835064963
15.98,23,4,11.2,39.2833333333333,3,3,15.56,8,-0.500000000000001,0.866025403784438,1.59255134425806,0.285108188375053,0.0405401275585421
3.6,8.5,1,2.41,36.4,1,1,2.82,7,-0.965925826289068,-0.258819045102521,1.56143545774994,0.0662087912087912,0.0428965785096137
5.61,11.5,1,2.48,19.8333333333333,3,1,3.46,7,-0.258819045102522,0.965925826289068,0.699970023315382,0.125042016806723,0.0352926062175823
3,12,1,11.56,30,3,1,5.16,7,-2.44929359829471e-16,1,8.76252824601445,0.385333333333333,0.292084274867148
8.98,19,1,3.56,30.6,6,1,3.48,7,-0.499999999999999,-0.866025403784439,2.3972504194179,0.116339869281046,0.0783415169744411
3.8,19.5,1,14.09,50.9833333333333,12,2,10.36,7,-0.707106781186547,-0.707106781186548,6.4897471236252,0.276364825106244,0.127291542143678
4,21,1,4.32,18.1666666666667,1,1,3.57,7,-1,-4.28626379701574e-16,2.8815561315311,0.237798165137615,0.158617768708134
5,23,1,3.19,21.2,2,2,5.08,7,-0.500000000000001,0.866025403784438,1.58553491279568,0.150471698113208,0.0747893826790416
11.69,1.5,6,3.03,28.75,2,2,4.96,6,0.707106781186547,0.707106781186548,2.72426329674465,0.105391304347826,0.0947569842345964
9.39,2,6,8.96,46.5,2,3,9.74,6,0.866025403784439,0.5,3.8057136683488,0.192688172043011,0.081843304695673
4.33,4.5,6,3.99,16.25,1,1,5.39,6,0.707106781186548,-0.707106781186547,0.882421262402313,0.245538461538462,0.0543028469170654
6.24,11.5,6,4.06,23.6833333333333,3,1,3.85,6,-0.258819045102522,0.965925826289068,2.57499286335282,0.171428571428571,0.108725947784074
5.16,21,6,3.18,22.6333333333333,6,1,2.85,6,-1,-4.28626379701574e-16,0.507249255698375,0.140500736377025,0.0224116018717986
8.98,22,6,3.7,21.4833333333333,1,1,2.58,6,-0.866025403784439,0.499999999999999,0.460760203910607,0.1722265321955,0.0214473329981664
2,22,6,9.15,29.7666666666667,1,1,30.54,6,-0.866025403784439,0.499999999999999,0.612152194592246,0.307390817469205,0.0205650233345659
7.84,1.5,5,2.23,26.7,2,2,3.97,3,0.707106781186547,0.707106781186548,1.0210271332573,0.0835205992509363,0.038240716601397
4,2,5,6.75,29.8666666666667,2,2,9.31,3,0.866025403784439,0.5,7.34884738118997,0.226004464285714,0.246055157852343
1.5,3,5,7.33,26.6666666666667,1,1,14.51,3,1,6.12323399573677e-17,1.84011143760074,0.274875,0.0690041789100276
6.5,9.5,5,16.03,46.9833333333333,1,1,8.59,3,-0.965925826289068,0.25881904510252,10.4332955339363,0.341184817311103,0.222063757373599
4.88,11.5,5,2.11,23.0166666666667,6,2,4.95,3,-0.258819045102522,0.965925826289068,0.88367137085992,0.0916727009413468,0.0383926736072377
6.69,16,5,3.16,15.4833333333333,1,1,2.85,3,0.866025403784439,-0.499999999999999,2.82764675570605,0.204090419806243,0.182625194125256
2,18,5,3.34,25.9666666666667,6,1,6.08,3,3.67394039744206e-16,-1,1.90897042295018,0.128626444159178,0.0735161908709954
5.43,18.5,5,2.21,20.0833333333333,6,1,3.03,3,-0.25881904510252,-0.965925826289068,1.31074121080848,0.110041493775934,0.0652651225298827
14.53,8,3,16.92,9,2,2,13.06,5,-0.866025403784438,-0.5,1.82465774003888,1.88,0.202739748893209
10,18,3,6.8,28.5333333333333,6,1,3.87,5,3.67394039744206e-16,-1,1.65431275778562,0.238317757009346,0.0579782508569728
6.76,20,3,9.33,23.9333333333333,6,1,4.65,5,-0.866025403784439,-0.5,7.16507773902611,0.38983286908078,0.299376507201648
3,22,3,2.56,13.6333333333333,1,1,3.17,5,-0.866025403784439,0.499999999999999,1.24628933305409,0.187775061124694,0.0914148655051899
3.11,8,2,8.44,39.0166666666667,2,2,9.36,4,-0.866025403784438,-0.5,5.40889462936124,0.21631781290047,0.138630362136555
3.95,9,2,4.08,24.2666666666667,1,1,4.08,4,-1,-1.83697019872103e-16,2.38226405697382,0.168131868131868,0.0981702221280421
3.65,16.5,2,1.39,15.05,1,1,2.91,4,0.707106781186547,-0.707106781186548,1.63369477049442,0.092358803986711,0.108551147541158
8.3,18,2,3.22,23.3166666666667,12,2,6.24,4,3.67394039744206e-16,-1,1.36143189313649,0.138098641887062,0.0583887874111432
13.55,18.5,2,3.83,26.25,6,1,4.77,4,-0.25881904510252,-0.965925826289068,2.53687101676167,0.145904761904762,0.0966427054004444
3,19.5,2,3.24,26.85,12,1,7.05,4,-0.707106781186547,-0.707106781186548,1.96364857019322,0.120670391061453,0.0731340249606413
6.65,21.5,2,1.07,11.4,1,1,2.59,4,-0.965925826289068,0.25881904510252,0.855736956983461,0.093859649122807,0.0750646453494264
8.77,0,5,2.81,18.2,1,1,3.68,8,0,1,2.41257101472879,0.154395604395604,0.13255884696312
21.91,1,5,5.98,20.9,1,1,4.07,8,0.5,0.866025403784439,2.3734505195671,0.286124401913876,0.113562225816607
16.29,16,5,7.98,39.45,3,3,10.56,8,0.866025403784439,-0.499999999999999,2.5437690267528,0.202281368821293,0.0644808371800456
14.53,17.5,5,2.29,13.0166666666667,6,1,3.06,8,0.258819045102521,-0.965925826289068,0.25354946679127,0.175928297055058,0.0194788322758978
3,18,5,2.35,25.5166666666667,6,1,4.05,8,3.67394039744206e-16,-1,0.771843792558377,0.0920966688438929,0.0302486136861546
12,19.5,5,13.64,54.45,12,3,13.63,8,-0.707106781186547,-0.707106781186548,7.22860289220019,0.250505050505051,0.132756710600554
10.41,21.5,5,9.07,33.3333333333333,2,2,8.67,8,-0.965925826289068,0.25881904510252,7.64508113761048,0.2721,0.229352434128314
5.7,22.5,5,1.45,23.9,1,1,2.27,8,-0.707106781186547,0.707106781186548,0.913984612986789,0.0606694560669456,0.0382420340161836
8.21,17.5,2,2.17,16.95,6,1,3.85,7,0.258819045102521,-0.965925826289068,2.62095608181512,0.128023598820059,0.154628677393223
8.96,20,2,5.45,49.8166666666667,12,3,7.62,7,-0.866025403784439,-0.5,2.28029693391004,0.109401137504182,0.0457737758563406
4.11,1.5,0,0.77,12.9166666666667,1,1,2,6,0.707106781186547,0.707106781186548,0.123592065995467,0.0596129032258065,0.00956841801255232
3,21,0,0.56,28.8666666666667,1,1,2.3,6,-1,-4.28626379701574e-16,0.243956020157495,0.0193995381062356,0.00845113233801947
5.31,0.5,6,7.85,26.1833333333333,1,1,7.12,3,0.258819045102521,0.965925826289068,3.72893737200254,0.299809038828771,0.142416449599078
1,1.5,6,2.55,10.35,1,1,5,3,0.707106781186547,0.707106781186548,0.921051702197924,0.246376811594203,0.0889905026278187
2,1.5,6,9.06,39.6333333333333,2,2,17.17,3,0.707106781186547,0.707106781186548,1.7915176799858,0.228595458368377,0.0452022963831573
3.5,2.5,6,3.22,17.5666666666667,1,1,7.56,3,0.965925826289068,0.258819045102521,1.28125369155279,0.183301707779886,0.0729366427828911
3,9,6,1,6.93333333333333,1,1,2.57,3,-1,-1.83697019872103e-16,0.625223584277188,0.144230769230769,0.0901764785015175
8.91,18,6,3.97,26.4,12,2,6.35,3,3.67394039744206e-16,-1,0.898163645490729,0.150378787878788,0.0340213502079822
7.45,18.5,6,14.54,51.6166666666667,18,3,22.31,3,-0.25881904510252,-0.965925826289068,8.18464002415142,0.281691959961253,0.158565838375552
7.13,0,4,7,29.9666666666667,2,2,7.04,5,0,1,2.54875316275923,0.233592880978865,0.0850529420275604
3,1,4,3.18,25.9166666666667,1,1,3.08,5,0.5,0.866025403784439,2.07145386332922,0.122700964630225,0.0799274802570759
7.55,2,4,4.27,48.4,2,2,7.16,5,0.866025403784439,0.5,1.25955784331131,0.0882231404958678,0.0260239223824651
6.87,3,4,5.06,23.5666666666667,1,1,3.46,5,1,6.12323399573677e-17,2.28117526086913,0.214710042432815,0.0967966871655924
9,7,4,12.16,24.6666666666667,1,1,5.26,5,-0.5,-0.866025403784439,9.63003752859137,0.492972972972973,0.390406926834785
3.62,10,4,3.29,24.9333333333333,1,1,3.76,5,-0.866025403784439,0.5,7.97531649220902,0.131951871657754,0.319865634714266
5.67,16,4,0.92,15.9666666666667,1,1,2.99,5,0.866025403784439,-0.499999999999999,0.60343619229029,0.0576200417536534,0.0377934984732958
